Team Name,Week,Total_Riders_in_Top_20,Team_Mentions_Count_General,AI_Team_Mentions_Count,AI_Mentions_Count_General,Lagged_Performance
Fassa Bortolo,13,2,0,0,55,17
Fassa Bortolo,14,10,0,0,7,2
Fassa Bortolo,15,6,0,0,14,10
Fassa Bortolo,16,5,0,0,16,6
Fassa Bortolo,17,2,0,0,10,5
Fassa Bortolo,18,5,0,0,16,2
Fassa Bortolo,19,4,0,0,15,5
Fassa Bortolo,21,0,0,0,9,4
Fassa Bortolo,22,8,0,0,14,0
Fassa Bortolo,23,2,0,0,13,8
Fassa Bortolo,24,0,0,0,18,2
Fassa Bortolo,25,4,0,0,6,0
Fassa Bortolo,26,8,0,0,34,4
Fassa Bortolo,29,2,0,0,32,8
Fassa Bortolo,30,6,0,0,19,2
Fassa Bortolo,32,4,0,0,9,6
Fassa Bortolo,36,4,0,0,6,4
Fassa Bortolo,37,5,0,0,2,4
Fassa Bortolo,39,3,0,0,9,5
Fassa Bortolo,41,1,0,0,7,3
Fassa Bortolo,42,10,0,0,18,1
Festina,8,1,0,0,8,0
Festina,9,0,0,0,47,1
Festina,10,2,1,1,18,0
Festina,11,1,0,0,23,2
Festina,12,2,0,0,14,1
Festina,13,1,0,0,55,2
Festina,14,1,0,0,7,1
Festina,15,2,0,0,14,1
Festina,16,0,0,0,16,2
Festina,19,1,0,0,15,0
Festina,23,2,0,0,13,1
Festina,24,1,0,0,18,2
Festina,25,1,0,0,6,1
Festina,26,1,0,0,34,1
Festina,29,3,0,0,32,1
Festina,30,0,0,0,19,3
Festina,32,1,0,0,9,0
Festina,36,1,0,0,6,1
Festina,37,2,0,0,2,1
Festina,39,1,0,0,9,2
Festina,42,1,0,0,18,1
Footon-Servetto,8,0,0,0,8,0
Footon-Servetto,10,0,0,0,18,0
Footon-Servetto,11,0,0,0,23,0
Footon-Servetto,16,0,0,0,16,0
Footon-Servetto,17,0,0,0,10,0
Footon-Servetto,21,0,0,0,9,0
Footon-Servetto,23,0,0,0,13,0
Footon-Servetto,24,0,0,0,18,0
Footon-Servetto,29,0,0,0,32,0
Footon-Servetto,30,0,0,0,19,0
Footon-Servetto,31,0,0,0,25,0
Footon-Servetto,36,0,0,0,6,0
Footon-Servetto,37,0,0,0,2,0
Footon-Servetto,41,0,0,0,7,0
Française des Jeux,8,2,0,0,8,0
Française des Jeux,9,4,0,0,47,2
Française des Jeux,10,0,0,0,18,4
Française des Jeux,11,1,0,0,23,0
Française des Jeux,12,0,0,0,14,1
Française des Jeux,13,1,0,0,55,0
Française des Jeux,14,2,0,0,7,1
Française des Jeux,15,2,0,0,14,2
Française des Jeux,16,0,0,0,16,2
Française des Jeux,17,1,0,0,10,0
Française des Jeux,18,0,0,0,16,1
Française des Jeux,21,0,0,0,9,0
Française des Jeux,22,0,0,0,14,0
Française des Jeux,23,0,0,0,13,0
Française des Jeux,24,0,0,0,18,0
Française des Jeux,25,1,0,0,6,0
Française des Jeux,29,0,0,0,32,1
Française des Jeux,30,2,0,0,19,0
Française des Jeux,31,1,0,0,25,2
Française des Jeux,32,1,0,0,9,1
Française des Jeux,36,0,0,0,6,1
Française des Jeux,37,0,0,0,2,0
Française des Jeux,38,0,0,0,12,0
Française des Jeux,41,0,0,0,7,0
Française des Jeux,42,1,0,0,18,0
Fuji-Servetto,11,0,0,0,23,0
Fuji-Servetto,12,0,0,0,14,0
Fuji-Servetto,14,0,0,0,7,0
Fuji-Servetto,15,0,0,0,14,0
Fuji-Servetto,17,0,0,0,10,0
Fuji-Servetto,18,1,0,0,16,0
Fuji-Servetto,22,0,0,0,14,1
Fuji-Servetto,24,0,0,0,18,0
Fuji-Servetto,25,1,0,0,6,0
Fuji-Servetto,30,0,0,0,19,1
Fuji-Servetto,31,0,0,0,25,0
Fuji-Servetto,32,0,0,0,9,0
Fuji-Servetto,38,0,0,0,12,0
Fuji-Servetto,42,0,0,0,18,0
Garmin-Barracuda,8,1,0,0,8,0
Garmin-Barracuda,9,1,0,0,47,1
Garmin-Barracuda,10,1,0,0,18,1
Garmin-Barracuda,11,1,0,0,23,1
Garmin-Barracuda,12,1,0,0,14,1
Garmin-Barracuda,13,0,0,0,55,1
Garmin-Barracuda,14,1,0,0,7,0
Garmin-Barracuda,16,2,0,0,16,1
Garmin-Barracuda,17,2,0,0,10,2
Garmin-Barracuda,21,4,0,0,9,2
Garmin-Barracuda,23,0,0,0,13,4
Garmin-Barracuda,24,1,0,0,18,0
Garmin-Cervélo,8,2,0,0,8,0
Garmin-Cervélo,11,3,0,0,23,2
Garmin-Cervélo,13,3,0,0,55,3
Garmin-Cervélo,14,3,0,0,7,3
Garmin-Cervélo,16,0,0,0,16,3
Garmin-Cervélo,30,1,0,0,19,0
Garmin-Cervélo,31,1,0,0,25,1
Garmin-Cervélo,36,2,0,0,6,1
Garmin-Cervélo,41,0,0,0,7,2
Garmin-Chipotle,25,0,0,0,6,0
Garmin-Chipotle,30,2,0,0,19,0
Garmin-Chipotle,31,1,0,0,25,2
Garmin-Chipotle,38,1,0,0,12,1
Garmin-Sharp,10,1,2,2,18,0
Garmin-Sharp,11,3,0,0,23,1
Garmin-Sharp,12,3,0,0,14,3
Garmin-Sharp,13,2,0,0,55,3
Garmin-Sharp,14,1,0,0,7,2
Garmin-Sharp,15,1,0,0,14,1
Garmin-Sharp,16,0,0,0,16,1
Garmin-Sharp,17,3,0,0,10,0
Garmin-Sharp,18,2,0,0,16,3
Garmin-Sharp,21,1,0,0,9,2
Garmin-Sharp,23,4,0,0,13,1
Garmin-Sharp,24,6,0,0,18,4
Garmin-Sharp,25,2,0,0,6,6
Garmin-Sharp,29,1,0,0,32,2
Garmin-Sharp,30,1,7,7,19,1
Garmin-Sharp,31,3,1,1,25,1
Garmin-Sharp,32,4,0,0,9,3
Garmin-Sharp,33,1,0,0,7,4
Garmin-Sharp,36,2,0,0,6,1
Garmin-Sharp,37,6,0,0,2,2
Garmin-Sharp,39,2,0,0,9,6
Garmin-Sharp,40,3,0,0,16,2
Garmin-Slipstream,9,1,0,0,47,0
Garmin-Slipstream,11,2,0,0,23,1
Garmin-Slipstream,12,2,0,0,14,2
Garmin-Slipstream,14,1,0,0,7,2
Garmin-Slipstream,15,1,0,0,14,1
Garmin-Slipstream,17,1,0,0,10,1
Garmin-Slipstream,18,1,0,0,16,1
Garmin-Slipstream,22,1,0,0,14,1
Garmin-Slipstream,24,2,0,0,18,1
Garmin-Slipstream,25,0,0,0,6,2
Garmin-Slipstream,30,2,0,0,19,0
Garmin-Slipstream,31,1,0,0,25,2
Garmin-Slipstream,32,2,0,0,9,1
Garmin-Slipstream,38,2,0,0,12,2
Garmin-Slipstream,42,1,0,0,18,2
Garmin-Transitions,8,1,0,0,8,0
Garmin-Transitions,10,1,0,0,18,1
Garmin-Transitions,11,1,0,0,23,1
Garmin-Transitions,13,1,0,0,55,1
Garmin-Transitions,14,1,0,0,7,1
Garmin-Transitions,16,1,0,0,16,1
Garmin-Transitions,17,1,0,0,10,1
Garmin-Transitions,21,1,0,0,9,1
Garmin-Transitions,23,1,0,0,13,1
Garmin-Transitions,24,1,0,0,18,1
Garmin-Transitions,29,0,0,0,32,1
Garmin-Transitions,30,1,0,0,19,0
Garmin-Transitions,31,2,0,0,25,1
Garmin-Transitions,36,2,0,0,6,2
Garmin-Transitions,37,1,0,0,2,2
Garmin-Transitions,41,1,0,0,7,1
Gerolsteiner,8,2,0,0,8,0
Gerolsteiner,9,4,0,0,47,2
Gerolsteiner,10,2,0,0,18,4
Gerolsteiner,11,11,0,0,23,2
Gerolsteiner,12,11,0,0,14,11
Gerolsteiner,13,2,0,0,55,11
Gerolsteiner,14,5,0,0,7,2
Gerolsteiner,15,3,0,0,14,5
Gerolsteiner,16,3,0,0,16,3
Gerolsteiner,17,7,1,1,10,3
Gerolsteiner,18,7,0,0,16,7
Gerolsteiner,21,0,0,0,9,7
Gerolsteiner,22,3,0,0,14,0
Gerolsteiner,23,2,0,0,13,3
Gerolsteiner,24,7,0,0,18,2
Gerolsteiner,25,4,0,0,6,7
Gerolsteiner,26,3,0,0,34,4
Gerolsteiner,29,2,0,0,32,3
Gerolsteiner,30,4,0,0,19,2
Gerolsteiner,31,2,0,0,25,4
Gerolsteiner,32,4,0,0,9,2
Gerolsteiner,36,2,0,0,6,4
Gerolsteiner,37,4,0,0,2,2
Gerolsteiner,38,2,0,0,12,4
Gerolsteiner,39,0,0,0,9,2
Gerolsteiner,41,4,0,0,7,0
Gerolsteiner,42,3,0,0,18,4
Giant-Shimano,11,0,0,0,23,0
Giant-Shimano,12,2,0,0,14,0
Giant-Shimano,13,1,0,0,55,2
Giant-Shimano,14,1,0,0,7,1
Giant-Shimano,15,2,0,0,14,1
Giant-Shimano,17,0,0,0,10,2
Giant-Shimano,18,2,0,0,16,0
Giant-Shimano,24,2,0,0,18,2
Giant-Shimano,25,2,0,0,6,2
Giant-Shimano,31,0,0,0,25,2
Giant-Shimano,32,2,0,0,9,0
Giant-Shimano,37,8,0,0,2,2
Giant-Shimano,40,0,0,0,16,8
Groupama - FDJ,3,0,0,0,31,0
Groupama - FDJ,4,4,0,0,24,0
Groupama - FDJ,5,1,0,0,13,4
Groupama - FDJ,8,3,0,0,8,1
Groupama - FDJ,9,7,0,0,47,3
Groupama - FDJ,10,8,0,0,18,7
Groupama - FDJ,11,5,0,0,23,8
Groupama - FDJ,12,13,0,0,14,5
Groupama - FDJ,13,11,0,0,55,13
Groupama - FDJ,14,7,0,0,7,11
Groupama - FDJ,15,1,0,0,14,7
Groupama - FDJ,16,3,0,0,16,1
Groupama - FDJ,17,5,0,0,10,3
Groupama - FDJ,18,1,0,0,16,5
Groupama - FDJ,21,1,0,0,9,1
Groupama - FDJ,22,0,0,0,14,1
Groupama - FDJ,23,2,0,0,13,0
Groupama - FDJ,24,5,0,0,18,2
Groupama - FDJ,25,1,0,0,6,5
Groupama - FDJ,29,4,0,0,32,1
Groupama - FDJ,30,3,0,0,19,4
Groupama - FDJ,31,3,0,0,25,3
Groupama - FDJ,32,1,0,0,9,3
Groupama - FDJ,33,1,0,0,7,1
Groupama - FDJ,34,3,0,0,8,1
Groupama - FDJ,35,4,0,0,9,3
Groupama - FDJ,36,5,0,0,6,4
Groupama - FDJ,37,4,0,0,2,5
Groupama - FDJ,40,2,0,0,16,4
Groupama - FDJ,41,1,0,0,7,2
Groupama-FDJ,8,3,1,1,8,0
Groupama-FDJ,9,4,4,4,47,3
Groupama-FDJ,10,3,2,2,18,4
Groupama-FDJ,11,5,3,3,23,3
Groupama-FDJ,12,8,0,0,14,5
Groupama-FDJ,13,5,2,2,55,8
Groupama-FDJ,14,2,0,0,7,5
Groupama-FDJ,15,1,0,0,14,2
Groupama-FDJ,16,1,0,0,16,1
Groupama-FDJ,17,2,0,0,10,1
Groupama-FDJ,18,2,2,2,16,2
Groupama-FDJ,21,1,1,1,9,2
Groupama-FDJ,22,2,0,0,14,1
Groupama-FDJ,23,1,0,0,13,2
Groupama-FDJ,24,2,0,0,18,1
Groupama-FDJ,25,1,0,0,6,2
Groupama-FDJ,28,1,0,0,32,1
Groupama-FDJ,30,2,1,1,19,1
Groupama-FDJ,31,4,1,1,25,2
Groupama-FDJ,32,6,0,0,9,4
Groupama-FDJ,33,4,0,0,7,6
Groupama-FDJ,34,2,0,0,8,4
Groupama-FDJ,35,4,0,0,9,2
Groupama-FDJ,36,2,0,0,6,4
Groupama-FDJ,37,4,0,0,2,2
Groupama-FDJ,38,1,2,2,12,4
Groupama-FDJ,39,1,0,0,9,1
Groupama-FDJ,40,5,0,0,16,1
Groupama-FDJ,41,4,0,0,7,5
Groupama-FDJ,42,1,0,0,18,4
Groupama-FDJ,43,0,0,0,5,1
Groupama-FDJ,45,1,0,0,6,0
HTC-Columbia,8,1,0,0,8,0
HTC-Columbia,10,0,0,0,18,1
HTC-Columbia,11,3,0,0,23,0
HTC-Columbia,13,1,0,0,55,3
HTC-Columbia,14,1,0,0,7,1
HTC-Columbia,16,0,0,0,16,1
HTC-Columbia,17,1,0,0,10,0
HTC-Columbia,21,0,0,0,9,1
HTC-Columbia,23,2,0,0,13,0
HTC-Columbia,24,2,0,0,18,2
HTC-Columbia,29,0,0,0,32,2
HTC-Columbia,30,1,0,0,19,0
HTC-Columbia,31,1,0,0,25,1
HTC-Columbia,36,4,0,0,6,1
HTC-Columbia,37,0,0,0,2,4
HTC-Columbia,41,0,0,0,7,0
HTC-Highroad,8,1,0,0,8,0
HTC-Highroad,10,2,0,0,18,1
HTC-Highroad,11,2,1,1,23,2
HTC-Highroad,12,0,0,0,14,2
HTC-Highroad,13,1,0,0,55,0
HTC-Highroad,14,1,0,0,7,1
HTC-Highroad,16,0,0,0,16,1
HTC-Highroad,17,2,0,0,10,0
HTC-Highroad,21,2,0,0,9,2
HTC-Highroad,23,0,0,0,13,2
HTC-Highroad,24,0,0,0,18,0
HTC-Highroad,29,2,0,0,32,0
HTC-Highroad,30,0,0,0,19,2
HTC-Highroad,31,0,0,0,25,0
HTC-Highroad,36,3,0,0,6,0
HTC-Highroad,41,0,0,0,7,3
High Road,9,1,0,0,47,0
High Road,11,1,0,0,23,1
High Road,12,2,0,0,14,1
High Road,18,1,0,0,16,2
High Road,22,4,0,0,14,1
High Road,24,1,0,0,18,4
IAM Cycling,8,1,0,0,8,0
IAM Cycling,9,1,0,0,47,1
IAM Cycling,10,1,0,0,18,1
IAM Cycling,11,2,0,0,23,1
IAM Cycling,12,5,0,0,14,2
IAM Cycling,13,2,0,0,55,5
IAM Cycling,14,2,0,0,7,2
IAM Cycling,15,2,0,0,14,2
IAM Cycling,16,1,0,0,16,2
IAM Cycling,17,2,0,0,10,1
IAM Cycling,18,2,0,0,16,2
IAM Cycling,21,1,0,0,9,2
IAM Cycling,22,1,0,0,14,1
IAM Cycling,23,2,0,0,13,1
IAM Cycling,24,4,0,0,18,2
IAM Cycling,25,2,0,0,6,4
IAM Cycling,29,1,0,0,32,2
IAM Cycling,30,1,0,0,19,1
IAM Cycling,31,0,0,0,25,1
IAM Cycling,32,0,0,0,9,0
IAM Cycling,34,2,0,0,8,0
IAM Cycling,35,1,0,0,9,2
IAM Cycling,36,4,0,0,6,1
IAM Cycling,37,1,0,0,2,4
IAM Cycling,38,2,0,0,12,1
IAM Cycling,39,1,0,0,9,2
IAM Cycling,40,1,0,0,16,1
INEOS Grenadiers,3,2,0,0,31,0
INEOS Grenadiers,4,4,0,0,24,2
INEOS Grenadiers,5,1,0,0,13,4
INEOS Grenadiers,8,6,0,0,8,1
INEOS Grenadiers,9,10,0,0,47,6
INEOS Grenadiers,10,14,0,0,18,10
INEOS Grenadiers,11,13,0,0,23,14
INEOS Grenadiers,12,18,0,0,14,13
INEOS Grenadiers,13,9,0,0,55,18
INEOS Grenadiers,14,6,0,0,7,9
INEOS Grenadiers,15,3,0,0,14,6
INEOS Grenadiers,16,6,0,0,16,3
INEOS Grenadiers,17,7,0,0,10,6
INEOS Grenadiers,18,2,0,0,16,7
INEOS Grenadiers,21,10,0,0,9,2
INEOS Grenadiers,22,5,0,0,14,10
INEOS Grenadiers,23,9,0,0,13,5
INEOS Grenadiers,24,6,0,0,18,9
INEOS Grenadiers,25,0,0,0,6,6
INEOS Grenadiers,28,3,0,0,32,0
INEOS Grenadiers,29,8,0,0,32,3
INEOS Grenadiers,30,6,0,0,19,8
INEOS Grenadiers,31,5,0,0,25,6
INEOS Grenadiers,32,5,0,0,9,5
INEOS Grenadiers,33,4,0,0,7,5
INEOS Grenadiers,34,3,0,0,8,4
INEOS Grenadiers,35,8,0,0,9,3
INEOS Grenadiers,36,10,0,0,6,8
INEOS Grenadiers,37,3,0,0,2,10
INEOS Grenadiers,38,4,0,0,12,3
INEOS Grenadiers,39,2,0,0,9,4
INEOS Grenadiers,40,8,0,0,16,2
INEOS Grenadiers,41,3,0,0,7,8
INEOS Grenadiers,42,1,0,0,18,3
INEOS Grenadiers,43,2,0,0,5,1
INEOS Grenadiers,45,2,0,0,6,2
Illes Balears-Banesto,9,1,0,0,47,0
Illes Balears-Banesto,11,1,0,0,23,1
Illes Balears-Banesto,12,1,0,0,14,1
Illes Balears-Banesto,14,0,0,0,7,1
Illes Balears-Banesto,15,0,0,0,14,0
Illes Balears-Banesto,17,0,0,0,10,0
Illes Balears-Banesto,18,1,0,0,16,0
Illes Balears-Banesto,24,0,0,0,18,1
Illes Balears-Banesto,25,0,0,0,6,0
Illes Balears-Banesto,30,3,0,0,19,0
Illes Balears-Banesto,32,2,0,0,9,3
Illes Balears-Banesto,37,1,0,0,2,2
Illes Balears-Banesto,42,0,0,0,18,1
Illes Balears-Caisse,8,1,0,0,8,0
Illes Balears-Caisse,11,1,0,0,23,1
Illes Balears-Caisse,13,0,0,0,55,1
Illes Balears-Caisse,14,0,0,0,7,0
Illes Balears-Caisse,16,1,0,0,16,0
Illes Balears-Caisse,32,2,0,0,9,1
Illes Balears-Caisse,37,1,0,0,2,2
Illes Balears-Caisse,41,1,0,0,7,1
Illes Balears-Caisse d'Epargne,21,3,0,0,9,0
Illes Balears-Caisse d'Epargne,29,3,0,0,32,3
Index-Alexia,12,1,0,0,14,0
Index-Alexia,22,2,0,0,14,1
Intermarché - Circus - Wanty,8,1,0,0,8,0
Intermarché - Circus - Wanty,9,2,0,0,47,1
Intermarché - Circus - Wanty,10,0,0,0,18,2
Intermarché - Circus - Wanty,11,0,0,0,23,0
Intermarché - Circus - Wanty,12,3,0,0,14,0
Intermarché - Circus - Wanty,13,0,0,0,55,3
Intermarché - Circus - Wanty,14,2,0,0,7,0
Intermarché - Circus - Wanty,16,1,0,0,16,2
Intermarché - Circus - Wanty,17,1,0,0,10,1
Intermarché - Circus - Wanty,21,0,0,0,9,1
Intermarché - Circus - Wanty,23,1,0,0,13,0
Intermarché - Circus - Wanty,24,0,0,0,18,1
Intermarché - Circus - Wanty,29,0,0,0,32,0
Intermarché - Circus - Wanty,30,1,0,0,19,0
Intermarché - Circus - Wanty,31,1,0,0,25,1
Intermarché - Circus - Wanty,35,1,0,0,9,1
Intermarché - Circus - Wanty,36,2,0,0,6,1
Intermarché - Circus - Wanty,37,0,0,0,2,2
Intermarché - Circus - Wanty,40,0,0,0,16,0
Intermarché - Wanty,3,0,0,0,31,0
Intermarché - Wanty,4,2,0,0,24,0
Intermarché - Wanty,5,1,0,0,13,2
Intermarché - Wanty,8,1,0,0,8,1
Intermarché - Wanty,9,1,0,0,47,1
Intermarché - Wanty,10,0,0,0,18,1
Intermarché - Wanty,11,0,0,0,23,0
Intermarché - Wanty,12,1,0,0,14,0
Intermarché - Wanty,13,3,0,0,55,1
Intermarché - Wanty,14,2,0,0,7,3
Intermarché - Wanty,15,3,0,0,14,2
Intermarché - Wanty,16,0,0,0,16,3
Intermarché - Wanty,17,0,0,0,10,0
Intermarché - Wanty,18,2,0,0,16,0
Intermarché - Wanty,21,0,0,0,9,2
Intermarché - Wanty,22,0,0,0,14,0
Intermarché - Wanty,23,0,0,0,13,0
Intermarché - Wanty,24,0,0,0,18,0
Intermarché - Wanty,25,1,0,0,6,0
Intermarché - Wanty,29,1,0,0,32,1
Intermarché - Wanty,30,0,0,0,19,1
Intermarché - Wanty,31,0,0,0,25,0
Intermarché - Wanty,32,0,0,0,9,0
Intermarché - Wanty,33,0,0,0,7,0
Intermarché - Wanty,34,2,0,0,8,0
Intermarché - Wanty,35,2,0,0,9,2
Intermarché - Wanty,36,0,0,0,6,2
Intermarché - Wanty,37,3,0,0,2,0
Intermarché - Wanty,41,0,0,0,7,3
Intermarché - Wanty - Gobert,8,1,0,0,8,0
Intermarché - Wanty - Gobert,9,1,0,0,47,1
Intermarché - Wanty - Gobert,10,2,0,0,18,1
Intermarché - Wanty - Gobert,11,1,0,0,23,2
Intermarché - Wanty - Gobert,12,4,0,0,14,1
Intermarché - Wanty - Gobert,13,1,0,0,55,4
Intermarché - Wanty - Gobert,15,2,0,0,14,1
Intermarché - Wanty - Gobert,16,2,0,0,16,2
Intermarché - Wanty - Gobert,17,1,0,0,10,2
Intermarché - Wanty - Gobert,21,2,0,0,9,1
Intermarché - Wanty - Gobert,23,2,0,0,13,2
Intermarché - Wanty - Gobert,24,2,0,0,18,2
Intermarché - Wanty - Gobert,29,1,0,0,32,2
Intermarché - Wanty - Gobert,30,1,0,0,19,1
Intermarché - Wanty - Gobert,31,2,0,0,25,1
Intermarché - Wanty - Gobert,34,1,0,0,8,2
Intermarché - Wanty - Gobert,36,4,0,0,6,1
Intermarché - Wanty - Gobert,40,1,0,0,16,4
Intermarché-Wanty-Gobert,8,0,0,0,8,0
Intermarché-Wanty-Gobert,9,0,0,0,47,0
Intermarché-Wanty-Gobert,10,0,0,0,18,0
Intermarché-Wanty-Gobert,11,0,0,0,23,0
Intermarché-Wanty-Gobert,12,0,0,0,14,0
Intermarché-Wanty-Gobert,13,0,0,0,55,0
Intermarché-Wanty-Gobert,17,0,0,0,10,0
Intermarché-Wanty-Gobert,21,1,0,0,9,0
Intermarché-Wanty-Gobert,22,0,0,0,14,1
Intermarché-Wanty-Gobert,23,0,0,0,13,0
Intermarché-Wanty-Gobert,28,0,0,0,32,0
Intermarché-Wanty-Gobert,30,0,0,0,19,0
Intermarché-Wanty-Gobert,32,1,0,0,9,0
Intermarché-Wanty-Gobert,34,1,0,0,8,1
Intermarché-Wanty-Gobert,35,3,0,0,9,1
Intermarché-Wanty-Gobert,39,1,0,0,9,3
Intermarché-Wanty-Gobert,40,0,0,0,16,1
Israel - Premier Tech,8,0,0,0,8,0
Israel - Premier Tech,9,0,0,0,47,0
Israel - Premier Tech,10,0,0,0,18,0
Israel - Premier Tech,11,0,0,0,23,0
Israel - Premier Tech,12,0,0,0,14,0
Israel - Premier Tech,13,0,0,0,55,0
Israel - Premier Tech,15,0,0,0,14,0
Israel - Premier Tech,16,1,0,0,16,0
Israel - Premier Tech,17,0,0,0,10,1
Israel - Premier Tech,21,0,0,0,9,0
Israel - Premier Tech,23,0,0,0,13,0
Israel - Premier Tech,24,2,0,0,18,0
Israel - Premier Tech,29,0,0,0,32,2
Israel - Premier Tech,30,1,0,0,19,0
Israel - Premier Tech,31,0,0,0,25,1
Israel - Premier Tech,34,0,0,0,8,0
Israel - Premier Tech,36,0,0,0,6,0
Israel - Premier Tech,40,0,0,0,16,0
Israel Start-Up Nation,8,2,0,0,8,0
Israel Start-Up Nation,9,0,1,1,47,2
Israel Start-Up Nation,10,1,0,0,18,0
Israel Start-Up Nation,11,0,0,0,23,1
Israel Start-Up Nation,12,2,0,0,14,0
Israel Start-Up Nation,13,2,0,0,55,2
Israel Start-Up Nation,17,2,0,0,10,2
Israel Start-Up Nation,21,0,0,0,9,2
Israel Start-Up Nation,22,0,0,0,14,0
Israel Start-Up Nation,23,2,0,0,13,0
Israel Start-Up Nation,28,0,0,0,32,2
Israel Start-Up Nation,30,0,0,0,19,0
Israel Start-Up Nation,31,0,0,0,25,0
Israel Start-Up Nation,32,0,0,0,9,0
Israel Start-Up Nation,33,0,0,0,7,0
Israel Start-Up Nation,34,0,0,0,8,0
Israel Start-Up Nation,35,0,0,0,9,0
Israel Start-Up Nation,38,0,0,0,12,0
Israel Start-Up Nation,39,1,0,0,9,0
Israel Start-Up Nation,40,1,0,0,16,1
Israel Start-Up Nation,41,0,0,0,7,1
Israel Start-Up Nation,42,0,0,0,18,0
Israel Start-Up Nation,43,0,0,0,5,0
Israel Start-Up Nation,45,0,0,0,6,0
Jumbo-Visma,8,6,0,0,8,0
Jumbo-Visma,9,5,2,2,47,6
Jumbo-Visma,10,9,2,2,18,5
Jumbo-Visma,11,7,0,0,23,9
Jumbo-Visma,12,17,0,0,14,7
Jumbo-Visma,13,7,1,1,55,17
Jumbo-Visma,14,3,0,0,7,7
Jumbo-Visma,15,2,1,1,14,3
Jumbo-Visma,16,3,0,0,16,2
Jumbo-Visma,17,5,0,0,10,3
Jumbo-Visma,21,5,1,1,9,5
Jumbo-Visma,22,1,4,4,14,5
Jumbo-Visma,23,5,0,0,13,1
Jumbo-Visma,24,2,0,0,18,5
Jumbo-Visma,28,2,0,0,32,2
Jumbo-Visma,29,5,0,0,32,2
Jumbo-Visma,30,3,4,4,19,5
Jumbo-Visma,31,1,1,1,25,3
Jumbo-Visma,32,1,0,0,9,1
Jumbo-Visma,34,2,0,0,8,1
Jumbo-Visma,35,6,0,0,9,2
Jumbo-Visma,36,7,0,0,6,6
Jumbo-Visma,37,2,0,0,2,7
Jumbo-Visma,39,2,0,0,9,2
Jumbo-Visma,40,6,2,2,16,2
Katusha,9,1,1,1,47,0
Katusha,10,1,0,0,18,1
Katusha,11,1,0,0,23,1
Katusha,12,4,1,1,14,1
Katusha,14,1,0,0,7,4
Katusha Team,8,1,0,0,8,0
Katusha Team,9,1,0,0,47,1
Katusha Team,10,1,0,0,18,1
Katusha Team,11,4,0,0,23,1
Katusha Team,12,4,0,0,14,4
Katusha Team,13,1,0,0,55,4
Katusha Team,14,3,0,0,7,1
Katusha Team,15,2,0,0,14,3
Katusha Team,16,1,0,0,16,2
Katusha Team,17,3,0,0,10,1
Katusha Team,18,2,0,0,16,3
Katusha Team,21,2,0,0,9,2
Katusha Team,22,1,0,0,14,2
Katusha Team,23,2,0,0,13,1
Katusha Team,24,2,0,0,18,2
Katusha Team,25,1,0,0,6,2
Katusha Team,30,2,0,0,19,1
Katusha Team,31,2,0,0,25,2
Katusha Team,32,1,0,0,9,2
Katusha Team,36,5,0,0,6,1
Katusha Team,41,1,0,0,7,5
Katusha Team,42,1,0,0,18,1
Kelme-Costa Blanca,8,0,0,0,8,0
Kelme-Costa Blanca,10,2,0,0,18,0
Kelme-Costa Blanca,11,3,0,0,23,2
Kelme-Costa Blanca,12,0,0,0,14,3
Kelme-Costa Blanca,13,0,0,0,55,0
Kelme-Costa Blanca,14,0,0,0,7,0
Kelme-Costa Blanca,15,1,0,0,14,0
Kelme-Costa Blanca,16,3,0,0,16,1
Kelme-Costa Blanca,18,0,0,0,16,3
Kelme-Costa Blanca,19,1,0,0,15,0
Kelme-Costa Blanca,22,1,0,0,14,1
Kelme-Costa Blanca,23,2,0,0,13,1
Kelme-Costa Blanca,24,0,0,0,18,2
Kelme-Costa Blanca,25,1,0,0,6,0
Kelme-Costa Blanca,26,1,0,0,34,1
Kelme-Costa Blanca,29,3,0,0,32,1
Kelme-Costa Blanca,30,3,0,0,19,3
Kelme-Costa Blanca,32,6,0,0,9,3
Kelme-Costa Blanca,36,1,0,0,6,6
Kelme-Costa Blanca,37,3,0,0,2,1
Kelme-Costa Blanca,39,7,0,0,9,3
Kelme-Costa Blanca,42,4,0,0,18,7
LPR Brakes-Ballan,12,2,0,0,14,0
Lampre,9,2,1,1,47,0
Lampre,11,1,0,0,23,2
Lampre,12,5,0,0,14,1
Lampre,14,2,0,0,7,5
Lampre,15,2,0,0,14,2
Lampre,17,2,0,0,10,2
Lampre,18,6,0,0,16,2
Lampre,22,8,0,0,14,6
Lampre,24,3,0,0,18,8
Lampre,25,2,0,0,6,3
Lampre,26,2,0,0,34,2
Lampre,30,2,0,0,19,2
Lampre,31,2,0,0,25,2
Lampre,32,1,0,0,9,2
Lampre,37,2,0,0,2,1
Lampre,38,5,0,0,12,2
Lampre,39,1,0,0,9,5
Lampre,42,2,0,0,18,1
Lampre-Caffita,8,1,0,0,8,0
Lampre-Caffita,10,1,0,0,18,1
Lampre-Caffita,11,3,0,0,23,1
Lampre-Caffita,13,1,0,0,55,3
Lampre-Caffita,14,1,0,0,7,1
Lampre-Caffita,16,2,0,0,16,1
Lampre-Caffita,17,1,0,0,10,2
Lampre-Caffita,21,3,0,0,9,1
Lampre-Caffita,23,1,0,0,13,3
Lampre-Caffita,24,1,0,0,18,1
Lampre-Caffita,29,0,0,0,32,1
